_RAJ2000,_DEJ2000,_V,RAJ2000,DEJ2000,2MASS,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg
51.420167,31.779289,VizieR,51.420167,31.779289,03254084+3146454,15.788,0.072,14.996,0.08,15.1,0.133,AAB,222,111,000,0,0
51.427112,31.784786,VizieR,51.427112,31.784786,03254250+3147052,13.89,0.026,13.205,0.025,13.027,0.03,AAA,222,111,000,0,0
51.426807,31.779987,VizieR,51.426807,31.779987,03254243+3146479,15.631,0.066,15.208,0.099,15.062,0.132,AAB,222,111,000,0,0
51.40365,31.777281,VizieR,51.40365,31.777281,03253687+3146382,16.237,0.095,15.334,0.096,15.355,0.147,AAB,222,111,000,0,0
51.388288,31.775953,VizieR,51.388288,31.775953,03253318+3146334,13.64,0.023,13.101,0.026,12.98,0.026,AAA,222,111,000,0,0
51.393986,31.794214,VizieR,51.393986,31.794214,03253455+3147391,15.353,0.046,15.146,0.087,14.719,0.084,AAA,222,111,000,0,0
51.391401,31.771475,VizieR,51.391401,31.771475,03253393+3146173,14.987,0.038,14.312,0.048,14.078,0.051,AAA,222,111,000,0,0
51.39826,31.783056,VizieR,51.39826,31.783056,03253558+3146590,16.034,0.082,15.407,0.098,15.209,0.122,AAB,222,111,000,0,0
51.396729,31.795238,VizieR,51.396729,31.795238,03253521+3147428,15.866,0.067,15.083,0.076,14.759,0.083,AAA,222,111,000,0,0
51.42237,31.793463,VizieR,51.42237,31.793463,03254136+3147364,14.873,0.039,14.277,0.045,13.987,0.052,AAA,222,111,000,0,0
51.425839,31.813087,VizieR,51.425839,31.813087,03254220+3148471,11.404,0.019,10.926,0.017,10.78,0.017,AAA,222,111,000,0,0
51.506788,31.763235,VizieR,51.506788,31.763235,03260162+3145476,15.323,0.049,14.589,0.059,14.261,0.065,AAA,222,111,000,0,0
51.520668,31.791943,VizieR,51.520668,31.791943,03260496+3147309,14.471,0.03,13.928,0.036,13.701,0.044,AAA,222,111,000,0,0
51.510515,31.780603,VizieR,51.510515,31.780603,03260252+3146501,16.072,0.095,15.256,0.102,14.893,0.106,AAA,222,111,000,0,0
51.535296,31.784145,VizieR,51.535296,31.784145,03260847+3147029,16.649,0.142,16.173,0.225,16.932,,BDU,220,110,000,0,0
51.519741,31.789022,VizieR,51.519741,31.789022,03260473+3147204,13.592,0.023,13.075,0.023,12.886,0.026,AAA,222,111,000,0,0
51.494803,31.806627,VizieR,51.494803,31.806627,03255875+3148238,16.571,0.145,15.709,0.151,15.615,,BBU,220,110,000,0,0
51.508235,31.788597,VizieR,51.508235,31.788597,03260197+3147189,16.147,0.098,15.528,0.13,15.382,0.176,ABC,222,111,000,0,0
51.516238,31.800884,VizieR,51.516238,31.800884,03260389+3148031,16.481,0.139,15.591,0.145,14.816,,BBU,226,220,cc0,0,0
51.517157,31.801664,VizieR,51.517157,31.801664,03260411+3148059,15.468,0.071,14.637,0.066,14.379,,AAU,226,220,cc0,0,0
51.494074,31.815777,VizieR,51.494074,31.815777,03255857+3148567,16.488,0.133,15.786,,15.418,,BUU,200,100,000,0,0
51.559159,31.799604,VizieR,51.559159,31.799604,03261419+3147585,16.604,0.143,15.667,0.133,15.518,0.194,BBC,222,111,000,0,0
51.548266,31.806162,VizieR,51.548266,31.806162,03261158+3148221,17.04,0.203,16.096,0.198,15.61,0.203,CCC,222,111,000,0,0
51.544725,31.821924,VizieR,51.544725,31.821924,03261073+3149189,16.381,0.122,16.028,,15.536,,BUU,200,100,000,0,0
51.560672,31.832895,VizieR,51.560672,31.832895,03261456+3149584,15.797,0.067,15.237,0.083,14.971,0.125,AAB,222,111,000,0,0
51.554849,31.826609,VizieR,51.554849,31.826609,03261316+3149357,16.542,0.134,15.892,0.159,15.588,0.197,BCC,222,111,000,0,0
51.564762,31.840612,VizieR,51.564762,31.840612,03261554+3150262,14.083,0.027,13.233,0.023,12.927,0.027,AAA,222,111,000,0,0
51.516847,31.830721,VizieR,51.516847,31.830721,03260404+3149505,16.607,0.148,15.796,0.172,15.819,0.256,BCD,222,111,000,0,0
51.515365,31.817764,VizieR,51.515365,31.817764,03260368+3149039,16.09,0.095,15.108,0.091,14.942,0.122,AAB,222,111,000,0,0
51.512336,31.826666,VizieR,51.512336,31.826666,03260296+3149359,16.52,0.139,15.513,0.133,15.135,0.139,BBB,222,111,000,0,0
51.514974,31.832079,VizieR,51.514974,31.832079,03260359+3149554,15.429,0.056,14.724,0.068,14.835,0.111,AAB,222,111,000,0,0
51.543793,31.829954,VizieR,51.543793,31.829954,03261051+3149478,16.357,0.117,15.666,0.146,15.529,0.191,BBC,222,111,000,0,0
51.448522,31.808033,VizieR,51.448522,31.808033,03254764+3148289,15.783,0.073,14.928,0.076,14.678,0.091,AAA,222,111,000,0,0
51.488627,31.828011,VizieR,51.488627,31.828011,03255727+3149408,16.988,0.2,15.894,0.183,15.344,0.169,CCC,222,111,000,0,0
51.487678,31.824541,VizieR,51.487678,31.824541,03255704+3149283,16.56,0.144,15.618,0.14,15.432,0.185,BBC,222,111,000,0,0
51.427876,31.819607,VizieR,51.427876,31.819607,03254269+3149105,9.999,0.019,9.304,0.017,9.11,0.016,AAA,222,111,000,0,0
51.425848,31.831156,VizieR,51.425848,31.831156,03254220+3149521,16.598,0.152,15.77,0.163,15.896,,BCU,220,110,0c0,0,0
51.448042,31.827574,VizieR,51.448042,31.827574,03254753+3149392,15.833,0.08,15.351,0.113,15.13,0.141,ABB,222,111,000,0,0
51.480889,31.849031,VizieR,51.480889,31.849031,03255541+3150565,16.32,0.114,15.377,0.11,15.097,0.14,BBB,222,111,000,0,0
51.473957,31.854847,VizieR,51.473957,31.854847,03255374+3151174,13.034,0.021,12.381,0.02,12.208,0.021,AAA,222,111,000,0,0
51.46364,31.850319,VizieR,51.46364,31.850319,03255127+3151011,12.214,0.02,11.591,0.018,11.42,0.018,AAA,222,111,000,0,0
51.514982,31.840561,VizieR,51.514982,31.840561,03260359+3150260,16.543,0.138,15.8,,15.754,0.247,BUD,202,101,000,0,0
51.510626,31.839569,VizieR,51.510626,31.839569,03260255+3150224,13.349,0.023,12.812,0.021,12.705,0.023,AAA,222,111,000,0,0
51.508754,31.848825,VizieR,51.508754,31.848825,03260210+3150557,16.838,0.187,15.712,0.146,15.49,0.19,CBC,222,111,000,0,0
51.519129,31.874166,VizieR,51.519129,31.874166,03260459+3152269,14.565,0.033,13.965,0.035,13.854,0.045,AAA,222,111,000,0,0
51.506421,31.868155,VizieR,51.506421,31.868155,03260154+3152053,14.212,0.028,13.523,0.028,13.334,0.033,AAA,222,111,000,0,0
51.514841,31.875032,VizieR,51.514841,31.875032,03260356+3152301,16.681,0.154,15.864,0.177,15.482,0.184,BCC,222,111,000,0,0
51.529795,31.87887,VizieR,51.529795,31.87887,03260715+3152439,15.557,0.06,14.773,0.064,14.496,0.079,AAA,222,111,000,0,0
51.525266,31.885153,VizieR,51.525266,31.885153,03260606+3153065,16.535,0.141,15.897,0.184,14.938,0.117,BCB,222,111,000,0,0
51.537427,31.879,VizieR,51.537427,31.879,03260898+3152444,14.859,0.038,14.257,0.045,14.03,0.053,AAA,222,111,000,0,0
51.477331,31.869129,VizieR,51.477331,31.869129,03255455+3152088,14.775,0.037,14.07,0.038,14.026,0.056,AAA,222,111,000,0,0
51.481433,31.889648,VizieR,51.481433,31.889648,03255554+3153227,16.588,0.145,16.179,,15.88,,BUU,200,100,000,0,0
51.483616,31.875401,VizieR,51.483616,31.875401,03255606+3152314,14.436,0.03,13.929,0.035,13.84,0.049,AAA,222,111,000,0,0
51.497803,31.877054,VizieR,51.497803,31.877054,03255947+3152373,15.878,0.078,15.451,0.116,15.171,0.153,ABB,222,111,000,0,0
51.506532,31.88772,VizieR,51.506532,31.88772,03260156+3153157,15.921,0.082,15.238,0.097,15.259,0.164,AAC,222,111,000,0,0
51.281596,31.698647,VizieR,51.281596,31.698647,03250758+3141551,16.743,0.154,16.057,0.181,15.91,0.241,BCD,222,111,000,0,0
51.312304,31.744114,VizieR,51.312304,31.744114,03251495+3144388,14.522,0.035,13.785,0.033,13.682,0.041,AAA,222,111,000,0,0
51.309247,31.738289,VizieR,51.309247,31.738289,03251421+3144178,12.369,0.022,11.824,0.022,11.674,0.018,AAA,222,111,000,0,0
51.304322,31.736065,VizieR,51.304322,31.736065,03251303+3144098,12.621,0.021,12.214,0.022,12.068,0.02,AAA,222,111,000,0,0
51.314702,31.726318,VizieR,51.314702,31.726318,03251552+3143347,15.836,0.067,15.168,0.079,15.156,0.122,AAB,222,111,000,0,0
51.330781,31.772696,VizieR,51.330781,31.772696,03251938+3146217,16.008,0.08,15.188,0.082,14.991,0.107,AAA,222,111,000,0,0
51.331285,31.77562,VizieR,51.331285,31.77562,03251950+3146322,16.162,0.096,15.429,,14.836,,AUU,266,200,c00,0,0
51.325702,31.761124,VizieR,51.325702,31.761124,03251816+3145400,16.436,0.109,15.627,0.126,15.456,0.17,BBC,222,111,000,0,0
51.352079,31.766527,VizieR,51.352079,31.766527,03252449+3145594,16.902,0.172,15.737,0.132,15.635,0.189,CBC,222,111,000,0,0
51.349093,31.792614,VizieR,51.349093,31.792614,03252378+3147334,15.055,0.04,14.303,0.041,14.148,0.054,AAA,222,111,000,0,0
51.338634,31.776651,VizieR,51.338634,31.776651,03252127+3146359,15.899,0.071,14.997,0.07,14.757,0.09,AAA,222,111,000,0,0
51.333714,31.782551,VizieR,51.333714,31.782551,03252009+3146571,15.825,0.069,15.287,0.093,15.417,0.15,AAB,222,111,000,0,0
51.342844,31.779621,VizieR,51.342844,31.779621,03252228+3146466,15.199,0.042,14.687,0.062,14.629,0.078,AAA,222,111,000,0,0
51.347106,31.793203,VizieR,51.347106,31.793203,03252330+3147355,16.071,0.079,15.338,0.096,14.861,0.096,AAA,222,111,000,0,0
51.370757,31.786053,VizieR,51.370757,31.786053,03252898+3147097,15.783,0.061,15.475,0.106,15.164,0.123,AAB,222,111,000,0,0
51.359067,31.805197,VizieR,51.359067,31.805197,03252617+3148187,15.028,0.038,14.377,0.047,14.18,0.054,AAA,222,111,000,0,0
51.368383,31.811729,VizieR,51.368383,31.811729,03252841+3148422,14.419,0.029,13.776,0.032,13.565,0.037,AAA,222,111,000,0,0
51.380087,31.800491,VizieR,51.380087,31.800491,03253122+3148017,13.483,0.022,13.1,0.026,12.987,0.027,AAA,222,111,00s,0,0
51.384282,31.802046,VizieR,51.384282,31.802046,03253222+3148073,14.451,0.033,14.009,0.039,13.937,0.045,AAA,222,111,sss,0,0
51.379766,31.794439,VizieR,51.379766,31.794439,03253114+3147399,16.62,0.125,16.365,0.235,16.724,,BDU,220,110,000,0,0
51.38329,31.826674,VizieR,51.38329,31.826674,03253198+3149360,14.202,0.028,13.48,0.03,13.23,0.028,AAA,222,111,000,0,0
51.369067,31.823856,VizieR,51.369067,31.823856,03252857+3149258,13.909,0.024,13.283,0.027,13.118,0.027,AAA,222,111,000,0,0
51.421154,31.862957,VizieR,51.421154,31.862957,03254107+3151466,12.314,0.02,11.738,0.018,11.497,0.018,AAA,222,111,000,0,0
51.421551,31.860325,VizieR,51.421551,31.860325,03254117+3151371,14.927,0.043,14.123,0.042,13.888,0.047,AAA,222,111,000,0,0
51.4224,31.864691,VizieR,51.4224,31.864691,03254137+3151528,14.318,0.031,13.768,0.034,13.697,0.05,AAA,222,111,ccc,0,0
51.435375,31.872169,VizieR,51.435375,31.872169,03254449+3152198,16.623,0.154,16.052,0.208,15.795,,BCU,220,110,000,0,0
51.426263,31.863449,VizieR,51.426263,31.863449,03254230+3151484,16.941,0.213,16.39,0.279,15.89,0.285,CDD,222,111,c00,0,0
51.409788,31.864317,VizieR,51.409788,31.864317,03253834+3151515,15.347,0.054,14.619,0.059,14.494,0.082,AAA,222,111,000,0,0
51.459835,31.885366,VizieR,51.459835,31.885366,03255036+3153073,16.224,0.107,15.735,0.157,15.407,,ACU,220,110,000,0,0
51.457237,31.884367,VizieR,51.457237,31.884367,03254973+3153037,16.739,0.177,15.372,,14.986,0.127,CUB,202,101,000,0,0
51.459824,31.89922,VizieR,51.459824,31.89922,03255035+3153571,16.686,0.161,15.806,0.168,15.501,0.187,CCC,222,111,000,0,0
51.47194,31.89303,VizieR,51.47194,31.89303,03255326+3153349,15.208,0.049,14.565,0.06,14.339,0.067,AAA,222,111,000,0,0
51.445378,31.889137,VizieR,51.445378,31.889137,03254689+3153208,16.589,0.145,15.483,0.123,15.281,0.163,BBC,222,111,000,0,0
51.470124,31.897024,VizieR,51.470124,31.897024,03255282+3153492,13.44,0.023,12.873,0.021,12.729,0.024,AAA,222,111,000,0,0
51.471719,31.921707,VizieR,51.471719,31.921707,03255321+3155181,15.086,0.045,14.434,0.051,14.457,0.076,AAA,222,111,000,0,0
51.475387,31.909172,VizieR,51.475387,31.909172,03255409+3154330,14.952,0.042,14.209,0.045,14.046,0.054,AAA,222,111,000,0,0
51.475137,31.929008,VizieR,51.475137,31.929008,03255403+3155444,16.558,0.131,15.664,0.143,15.145,0.139,BBB,222,111,000,0,0
51.473189,31.925365,VizieR,51.473189,31.925365,03255356+3155313,14.797,0.036,14.24,0.046,14.198,0.069,AAA,222,111,000,0,0
51.47567,31.902403,VizieR,51.47567,31.902403,03255416+3154086,16.228,0.104,15.38,0.12,15.2,0.147,ABB,222,111,000,0,0
51.489941,31.907152,VizieR,51.489941,31.907152,03255758+3154257,16.594,0.147,15.793,0.166,15.54,0.203,BCC,222,111,000,0,0
51.43655,31.902641,VizieR,51.43655,31.902641,03254477+3154095,16.601,0.152,15.694,0.154,15.467,0.191,BBC,222,111,000,0,0
51.458439,31.920794,VizieR,51.458439,31.920794,03255002+3155148,14.933,0.039,14.579,0.055,14.39,0.072,AAA,222,111,000,0,0
52.038705,31.406845,VizieR,52.038705,31.406845,03280928+3124246,16.141,0.091,15.14,0.09,14.615,0.088,AAA,222,111,000,0,0
52.01931,31.417673,VizieR,52.01931,31.417673,03280463+3125036,16.634,0.141,15.805,0.14,15.173,0.142,BBB,222,111,000,0,0
52.035862,31.422153,VizieR,52.035862,31.422153,03280860+3125197,16.246,0.104,15.04,0.082,14.567,0.084,AAA,222,111,000,0,0
52.040805,31.434132,VizieR,52.040805,31.434132,03280979+3126028,15.255,0.046,14.229,0.05,13.899,0.052,AAA,222,111,000,0,0
52.038942,31.427958,VizieR,52.038942,31.427958,03280934+3125406,16.907,0.181,16.006,0.185,15.691,0.228,CCD,222,111,000,0,0
52.066403,31.431831,VizieR,52.066403,31.431831,03281593+3125545,15.85,0.071,15.2,0.091,14.715,0.097,AAA,222,111,000,0,0
52.065876,31.4249,VizieR,52.065876,31.4249,03281581+3125296,17.31,0.235,15.918,0.18,15.506,0.196,DCC,222,111,000,0,0
51.997424,31.437124,VizieR,51.997424,31.437124,03275938+3126136,17.171,0.225,16.033,0.201,15.473,0.176,DCC,222,111,000,0,0
52.010681,31.434258,VizieR,52.010681,31.434258,03280256+3126033,17.44,0.266,15.601,0.126,15.124,0.136,DBB,222,111,000,0,0
52.031817,31.445103,VizieR,52.031817,31.445103,03280763+3126423,15.974,0.087,14.474,0.05,13.719,0.046,AAA,222,111,000,0,0
52.037096,31.45347,VizieR,52.037096,31.45347,03280890+3127124,17.26,,16.442,0.262,15.283,0.144,UDB,22,11,000,0,0
52.08131,31.444311,VizieR,52.08131,31.444311,03281951+3126395,15.1,0.043,14.001,0.043,13.687,0.046,AAA,222,111,000,0,0
52.099121,31.465492,VizieR,52.099121,31.465492,03282378+3127557,14.551,0.032,13.691,0.038,13.349,0.037,AAA,222,111,000,0,0
52.061925,31.486355,VizieR,52.061925,31.486355,03281486+3129108,13.326,0.027,12.371,0.031,11.983,0.025,AAA,222,111,000,0,0
52.088281,31.491829,VizieR,52.088281,31.491829,03282118+3129305,16.568,0.127,15.929,0.17,15.515,0.184,BCC,222,111,000,0,0
52.085017,31.486885,VizieR,52.085017,31.486885,03282040+3129127,16.325,0.106,15.6,0.12,15.346,0.148,BBC,222,111,000,0,0
51.984464,31.450218,VizieR,51.984464,31.450218,03275627+3127007,16.836,0.179,14.897,0.082,13.967,0.053,CAA,222,111,000,0,0
52.003,31.455517,VizieR,52.003,31.455517,03280072+3127198,16.6,0.152,14.735,0.064,13.832,0.05,BAA,222,111,000,0,0
51.962172,31.482981,VizieR,51.962172,31.482981,03275092+3128587,16.916,0.171,15.115,0.087,14.538,0.083,CAA,222,111,000,0,0
51.990657,31.493555,VizieR,51.990657,31.493555,03275775+3129367,14.482,0.032,12.965,0.032,12.219,0.025,AAA,222,111,000,0,0
51.975183,31.500004,VizieR,51.975183,31.500004,03275404+3130000,16.417,0.107,14.868,0.07,14.385,0.066,BAA,222,111,000,0,0
52.045831,31.492184,VizieR,52.045831,31.492184,03281099+3129318,16.693,0.148,16.063,0.198,15.697,0.203,BCD,222,111,000,0,0
52.049717,31.516933,VizieR,52.049717,31.516933,03281193+3131009,16.764,0.143,15.723,0.142,15.345,0.153,CBC,222,111,000,0,0
52.055322,31.508013,VizieR,52.055322,31.508013,03281327+3130288,17.133,0.227,16.319,0.234,15.5,0.177,DDC,222,211,c00,0,0
52.051837,31.509295,VizieR,52.051837,31.509295,03281244+3130334,16.769,0.147,16.441,0.262,15.486,0.183,CDC,222,111,000,0,0
52.070037,31.515785,VizieR,52.070037,31.515785,03281680+3130568,11.388,0.023,10.679,0.028,10.395,0.022,AAA,222,111,000,0,0
52.009684,31.535818,VizieR,52.009684,31.535818,03280232+3132089,16.607,0.145,16.062,0.175,15.318,0.154,BCC,222,111,000,0,0
52.014879,31.510517,VizieR,52.014879,31.510517,03280357+3130378,14.444,0.029,13.788,0.033,13.563,0.045,AAA,222,111,000,0,0
52.023571,31.539108,VizieR,52.023571,31.539108,03280565+3132207,15.411,0.047,14.534,0.054,14.075,0.053,AAA,222,111,000,0,0
52.043718,31.547342,VizieR,52.043718,31.547342,03281049+3132504,16.056,0.091,14.645,0.059,14.239,0.065,AAA,222,111,000,0,0
52.039943,31.546234,VizieR,52.039943,31.546234,03280958+3132464,17.436,0.265,16.069,0.176,15.539,0.19,DCC,222,111,000,0,0
52.103348,31.531918,VizieR,52.103348,31.531918,03282480+3131549,17.025,0.183,16.11,0.183,15.683,0.203,CCD,222,111,000,0,0
52.093842,31.523487,VizieR,52.093842,31.523487,03282252+3131245,16.894,0.16,16.444,0.275,15.498,0.179,CDC,222,111,cc0,0,0
52.090768,31.523165,VizieR,52.090768,31.523165,03282178+3131233,13.758,0.027,12.968,0.031,12.645,0.026,AAA,222,111,000,0,0
52.119571,31.528612,VizieR,52.119571,31.528612,03282869+3131430,17.094,0.22,15.96,0.16,15.688,0.216,DCD,222,111,000,0,0
52.156446,31.548473,VizieR,52.156446,31.548473,03283754+3132545,15.107,0.054,14.431,0.059,14.232,0.076,AAA,222,111,000,0,0
52.164154,31.55035,VizieR,52.164154,31.55035,03283939+3133012,15.812,0.088,15.11,0.096,14.751,0.113,AAB,222,111,000,0,0
52.18763,31.560047,VizieR,52.18763,31.560047,03284503+3133361,16.577,0.153,17.528,,15.025,,CUU,200,100,000,0,0
52.13423,31.55831,VizieR,52.13423,31.55831,03283221+3133299,14.236,0.036,13.447,0.038,13.124,0.037,AAA,222,111,000,0,0
52.133398,31.575863,VizieR,52.133398,31.575863,03283201+3134331,14.679,0.04,13.907,0.05,13.513,0.045,AAA,222,111,000,0,0
52.149606,31.575678,VizieR,52.149606,31.575678,03283590+3134324,13.277,0.026,12.721,0.036,12.498,0.032,AAA,222,111,000,0,0
52.1396,31.568981,VizieR,52.1396,31.568981,03283350+3134083,15.637,0.092,14.744,0.1,14.165,0.088,AAA,222,111,000,0,0
52.175199,31.588125,VizieR,52.175199,31.588125,03284204+3135172,15.309,0.058,14.375,0.063,14.213,0.073,AAA,222,111,000,0,0
52.156915,31.579393,VizieR,52.156915,31.579393,03283765+3134458,13.012,0.027,12.427,0.032,12.156,0.028,AAA,222,111,000,0,0
52.162637,31.569555,VizieR,52.162637,31.569555,03283903+3134103,16.267,0.133,15.409,0.135,14.899,0.13,BBB,222,111,000,0,0
52.060752,31.546492,VizieR,52.060752,31.546492,03281458+3132473,16.932,,15.745,0.137,15.547,0.182,UBC,22,11,000,0,0
52.076564,31.553205,VizieR,52.076564,31.553205,03281837+3133115,13.134,0.025,12.447,0.031,12.255,0.023,AAA,222,111,000,0,0
52.073749,31.524611,VizieR,52.073749,31.524611,03281769+3131285,13.635,0.025,12.989,0.031,12.686,0.026,AAA,222,111,000,0,0
52.068889,31.528606,VizieR,52.068889,31.528606,03281653+3131429,17.038,0.196,15.787,0.141,15.785,0.227,CBD,222,111,000,0,0
52.092057,31.547419,VizieR,52.092057,31.547419,03282209+3132507,13.237,0.025,12.513,0.03,12.193,0.023,AAA,222,111,000,0,0
52.099325,31.547029,VizieR,52.099325,31.547029,03282383+3132493,14.714,0.032,13.964,0.036,13.655,0.045,AAA,222,111,000,0,0
52.089661,31.575603,VizieR,52.089661,31.575603,03282151+3134321,13.983,0.029,13.322,0.028,13.142,0.029,AAA,222,111,000,0,0
52.113465,31.567886,VizieR,52.113465,31.567886,03282723+3134043,16.93,0.173,15.942,0.149,15.291,0.138,CCB,222,111,000,0,0
52.044845,31.557793,VizieR,52.044845,31.557793,03281076+3133280,15.985,0.075,14.97,0.067,14.577,0.07,AAA,222,111,000,0,0
52.046654,31.55666,VizieR,52.046654,31.55666,03281119+3133239,15.757,0.065,14.73,0.065,14.17,0.056,AAA,222,111,000,0,0
52.049832,31.581121,VizieR,52.049832,31.581121,03281195+3134520,17.025,0.188,16.1,0.182,15.27,0.151,CCB,222,111,000,0,0
52.072123,31.563791,VizieR,52.072123,31.563791,03281730+3133496,15.739,0.062,14.971,0.085,14.839,0.105,AAA,222,111,000,0,0
52.073602,31.575102,VizieR,52.073602,31.575102,03281766+3134303,12.957,0.025,12.44,0.03,12.22,0.025,AAA,222,111,000,0,0
52.086858,31.58839,VizieR,52.086858,31.58839,03282084+3135182,15.524,0.056,14.953,0.07,14.699,0.084,AAA,222,111,000,0,0
52.075095,31.5914,VizieR,52.075095,31.5914,03281802+3135290,16.351,0.104,15.968,0.159,15.542,0.179,BCC,222,111,000,0,0
52.069235,31.593115,VizieR,52.069235,31.593115,03281661+3135352,16.704,0.17,16.172,0.183,15.304,0.145,CCB,222,111,000,0,0
52.124061,31.583387,VizieR,52.124061,31.583387,03282977+3135001,13.539,0.031,12.752,0.032,12.498,0.031,AAA,222,111,000,0,0
52.121438,31.581745,VizieR,52.121438,31.581745,03282914+3134542,15.986,0.109,15.295,0.109,14.995,0.141,BBB,222,111,000,0,0
52.116173,31.566725,VizieR,52.116173,31.566725,03282788+3134002,17.682,,14.995,0.083,16.981,,UEU,20,10,000,0,0
52.117261,31.572285,VizieR,52.117261,31.572285,03282814+3134202,14.053,0.036,13.286,0.044,13.011,0.043,AAA,222,111,000,0,0
52.120608,31.588146,VizieR,52.120608,31.588146,03282894+3135173,16.441,0.156,15.928,0.231,15.52,,CDU,220,110,000,0,0
52.132672,31.589516,VizieR,52.132672,31.589516,03283184+3135222,16.26,0.131,15.417,0.139,15.115,0.165,BBC,222,111,000,0,0
52.13923,31.584476,VizieR,52.13923,31.584476,03283341+3135041,14.574,0.039,13.828,0.04,13.576,0.044,AAA,222,111,000,0,0
52.14883,31.605528,VizieR,52.14883,31.605528,03283571+3136199,16.226,0.119,15.936,0.213,14.718,0.121,BDB,222,111,000,0,0
52.140732,31.623438,VizieR,52.140732,31.623438,03283377+3137243,15.228,0.055,14.343,0.059,13.902,0.062,AAA,222,111,000,0,0
52.140036,31.607897,VizieR,52.140036,31.607897,03283360+3136284,14.625,0.038,14.07,0.052,13.869,0.057,AAA,222,111,000,0,0
52.141847,31.586641,VizieR,52.141847,31.586641,03283404+3135119,14.868,0.04,14.106,0.052,13.653,0.05,AAA,222,111,000,0,0
52.089975,31.610106,VizieR,52.089975,31.610106,03282159+3136363,15.292,0.049,14.623,0.057,14.625,0.08,AAA,222,111,000,0,0
52.120837,31.613199,VizieR,52.120837,31.613199,03282900+3136475,16.696,0.182,15.58,0.153,15.2,0.163,CCC,222,111,000,0,0
52.120346,31.629936,VizieR,52.120346,31.629936,03282888+3137477,12.615,0.026,11.947,0.03,11.726,0.027,AAA,222,111,000,0,0
52.102084,31.628187,VizieR,52.102084,31.628187,03282450+3137414,13.874,0.025,13.22,0.031,12.989,0.032,AAA,222,111,000,0,0
51.953894,31.506628,VizieR,51.953894,31.506628,03274893+3130238,16.103,0.089,15.183,0.089,14.752,0.09,AAA,222,111,000,0,0
51.963741,31.524368,VizieR,51.963741,31.524368,03275129+3131277,15.839,0.071,15.362,0.109,15.065,0.129,ABB,222,111,000,0,0
51.925385,31.501509,VizieR,51.925385,31.501509,03274209+3130054,16.677,0.159,15.706,0.165,15.042,,CCU,220,110,000,0,0
51.925059,31.502028,VizieR,51.925059,31.502028,03274201+3130073,16.039,,15.496,,15.308,0.161,UUC,2,1,000,0,0
51.937456,31.554422,VizieR,51.937456,31.554422,03274498+3133159,16.655,0.148,15.476,,15.575,,BUU,266,200,c00,0,0
51.937329,31.554245,VizieR,51.937329,31.554245,03274495+3133152,16.546,0.133,15.437,,15.392,,BUU,266,200,c00,0,0
51.935177,31.551891,VizieR,51.935177,31.551891,03274444+3133068,16.34,0.108,15.486,0.099,15.432,0.163,BBC,222,111,000,0,0
51.950041,31.544743,VizieR,51.950041,31.544743,03274800+3132410,15.394,0.053,14.598,0.064,14.563,0.08,AAA,222,111,000,0,0
51.951942,31.53322,VizieR,51.951942,31.53322,03274846+3131595,16.462,0.122,15.476,0.119,15.446,0.167,BBC,222,111,000,0,0
51.997193,31.566082,VizieR,51.997193,31.566082,03275932+3133578,15.958,0.072,15.523,0.105,15.168,0.125,ABB,222,111,000,0,0
52.027359,31.566574,VizieR,52.027359,31.566574,03280656+3133596,16.362,0.109,15.187,0.084,14.946,0.111,BAB,222,111,000,0,0
51.9704,31.573549,VizieR,51.9704,31.573549,03275289+3134247,17.11,0.219,16.174,0.219,16.11,0.286,DDD,222,111,000,0,0
51.965133,31.577345,VizieR,51.965133,31.577345,03275163+3134384,17.19,0.226,15.916,0.169,15.702,0.204,DCD,222,111,000,0,0
51.962053,31.573891,VizieR,51.962053,31.573891,03275089+3134260,16.491,0.127,15.641,0.142,15.201,0.143,BBB,222,111,000,0,0
51.957201,31.572527,VizieR,51.957201,31.572527,03274972+3134210,13.079,0.022,12.156,0.031,11.937,0.025,AAA,222,111,000,0,0
51.988502,31.571808,VizieR,51.988502,31.571808,03275724+3134185,17.13,0.215,16.378,0.256,15.759,0.228,DDD,222,111,000,0,0
51.899568,31.551546,VizieR,51.899568,31.551546,03273589+3133055,16.126,0.086,15.273,0.099,14.95,0.123,AAB,222,111,000,0,0
51.898455,31.5298,VizieR,51.898455,31.5298,03273562+3131472,16.788,0.174,15.996,0.188,15.466,0.175,CCC,222,111,000,0,0
51.902198,31.554518,VizieR,51.902198,31.554518,03273652+3133162,13.981,0.026,13.426,0.033,13.167,0.029,AAA,222,111,000,0,0
51.917534,31.538685,VizieR,51.917534,31.538685,03274020+3132192,15.765,0.074,15.0,0.081,14.742,0.083,AAA,222,111,000,0,0
51.89217,31.537395,VizieR,51.89217,31.537395,03273412+3132146,15.614,0.064,14.701,0.067,14.393,0.063,AAA,222,111,000,0,0
51.923646,31.548067,VizieR,51.923646,31.548067,03274167+3132530,15.537,0.062,14.906,0.074,14.592,0.076,AAA,222,111,000,0,0
51.915927,31.571598,VizieR,51.915927,31.571598,03273982+3134177,16.138,0.094,15.241,0.096,14.813,0.096,AAA,222,111,000,0,0
