_RAJ2000,_DEJ2000,_V,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g'mag,e_g'mag,r'mag,e_r'mag,i'mag,e_i'mag
52.36087799,31.91655099,VizieR,52.360878,31.916551,0.617,0.699,20151441,5,11,,,,,,,16.941,0.065,15.416,0.02,14.621,0.057
52.36154509,31.91622305,VizieR,52.361545,31.916223,1.268,0.601,20180087,2,2,,,,,,,,,,,,
52.31024504,31.943277,VizieR,52.310245,31.943277,0.619,1.244,20151441,3,8,,,,,,,17.051,0.049,16.09,0.07,15.488,0.026
52.42021108,31.977373,VizieR,52.420211,31.977373,0.477,0.374,20151441,2,6,,,,,,,17.101,0.03,15.891,0.221,15.261,0.075
52.44245696,32.00102901,VizieR,52.442457,32.001029,0.788,1.074,20151441,4,14,1.387,0.0,15.958,0.0,17.345,0.0,16.729,0.034,15.431,0.069,14.826,0.062
52.40170598,31.98670399,VizieR,52.401706,31.986704,0.818,0.691,20151441,6,43,1.289,0.08,15.363,0.065,16.653,0.047,15.98,0.037,14.872,0.056,14.256,0.055
52.40170908,31.98685801,VizieR,52.401709,31.986858,0.656,1.292,20180087,2,10,,,,,,,,,,,,
52.33208299,32.00269496,VizieR,52.332083,32.002695,0.786,0.644,20151441,6,54,1.531,0.104,14.797,0.057,16.328,0.087,15.538,0.031,14.234,0.03,13.597,0.081
52.39738297,32.02818501,VizieR,52.397383,32.028185,0.938,0.796,20151441,6,26,1.319,0.155,15.887,0.05,17.206,0.147,16.532,0.043,15.406,0.062,14.843,0.118
52.39762998,32.028458,VizieR,52.39763,32.028458,1.265,0.997,20180086,2,9,,,,,,,,,,,,
52.519521,31.95511496,VizieR,52.519521,31.955115,0.277,0.22,20151441,7,70,0.947,0.088,12.491,0.077,13.439,0.042,12.956,0.067,12.167,0.07,11.869,0.072
52.57700801,32.00420594,VizieR,52.577008,32.004206,1.208,0.33,20151441,2,4,,,,,,,17.266,0.177,16.004,0.0,15.026,0.0
52.59831095,32.0029,VizieR,52.598311,32.0029,0.411,0.283,20151441,7,70,1.103,0.081,12.966,0.072,14.069,0.036,13.534,0.058,12.517,0.066,12.147,0.051
52.57371807,32.03315997,VizieR,52.573718,32.03316,1.168,0.939,20151441,6,24,1.226,0.085,15.722,0.074,16.947,0.042,16.332,0.061,15.231,0.066,14.707,0.081
52.57366395,32.03302395,VizieR,52.573664,32.033024,0.897,1.232,20180087,2,14,,,,,,,,,,,,
52.53794503,32.02916896,VizieR,52.537945,32.029169,0.888,0.801,20151441,4,12,1.507,0.0,16.281,0.0,17.788,0.0,16.996,0.1,15.808,0.091,15.19,0.017
52.56518507,32.06747603,VizieR,52.565185,32.067476,0.679,0.675,20151441,7,36,1.434,0.117,15.584,0.099,17.018,0.063,16.343,0.05,14.886,0.057,14.194,0.057
52.65034699,32.05530703,VizieR,52.650347,32.055307,0.668,0.552,20151442,8,51,1.369,0.099,14.951,0.046,16.32,0.088,15.721,0.071,14.357,0.063,13.812,0.093
52.6639359,32.08097804,VizieR,52.663936,32.080978,0.775,0.623,20151442,8,35,1.744,0.085,15.499,0.028,17.242,0.08,16.369,0.067,14.855,0.057,14.022,0.082
52.59781909,32.06458104,VizieR,52.597819,32.064581,0.544,0.612,20151441,7,50,1.996,0.113,14.787,0.029,16.783,0.109,15.797,0.064,14.04,0.054,13.067,0.038
52.58086896,32.07615697,VizieR,52.580869,32.076157,0.69,1.407,20151441,3,7,,,,,,,17.095,0.069,15.999,0.099,15.451,0.053
52.59566307,32.12284005,VizieR,52.595663,32.12284,0.835,0.685,20151441,7,60,1.295,0.109,15.157,0.066,16.451,0.087,15.796,0.07,14.673,0.051,14.051,0.053
52.66641212,32.15508795,VizieR,52.666412,32.155088,0.59,0.54,20151442,8,52,1.628,0.143,14.731,0.082,16.359,0.117,15.576,0.056,14.094,0.047,13.311,0.064
52.47004509,32.06876302,VizieR,52.470045,32.068763,0.289,0.271,20151441,7,66,0.675,0.072,12.792,0.057,13.467,0.044,13.123,0.071,12.61,0.053,12.412,0.066
52.47603989,32.05278802,VizieR,52.47604,32.052788,0.287,0.23,20151441,7,66,0.777,0.057,10.949,0.041,11.726,0.039,11.346,0.069,10.739,0.046,10.569,0.061
52.50550699,32.11123002,VizieR,52.505507,32.11123,1.174,0.681,20151441,2,7,1.132,0.139,16.19,0.0,17.322,0.139,16.829,0.008,15.896,0.105,15.59,0.0
52.398072,32.097018,VizieR,52.398072,32.097018,0.734,0.63,20151441,3,8,1.17,0.197,16.569,0.0,17.739,0.197,17.113,0.059,16.245,0.058,15.54,0.021
52.47481298,32.11387098,VizieR,52.474813,32.113871,0.968,1.007,20151441,5,21,1.344,0.107,15.934,0.089,17.278,0.06,16.719,0.152,15.501,0.07,14.921,0.125
52.44031,32.13225996,VizieR,52.44031,32.13226,0.406,0.405,20151441,7,60,1.206,0.102,13.988,0.06,15.194,0.082,14.601,0.042,13.529,0.047,13.018,0.06
52.45104003,32.135203,VizieR,52.45104,32.135203,0.906,0.968,20151441,4,12,1.128,0.0,16.312,0.0,17.44,0.0,16.892,0.033,15.892,0.139,15.28,0.042
52.55448103,32.098037,VizieR,52.554481,32.098037,0.655,0.684,20151441,7,65,1.125,0.081,14.483,0.075,15.609,0.03,15.034,0.063,14.078,0.056,13.582,0.066
52.52457404,32.13561106,VizieR,52.524574,32.135611,1.048,0.563,20121558,3,27,,,14.803,0.0,,,,,,,,
52.52452397,32.13559699,VizieR,52.524524,32.135597,0.604,0.459,20151441,7,62,1.591,0.116,14.545,0.091,16.136,0.072,15.34,0.079,13.938,0.058,13.294,0.041
52.52743697,32.12419605,VizieR,52.527437,32.124196,0.901,0.847,20151441,7,30,1.049,0.125,15.912,0.097,16.961,0.08,16.434,0.099,15.517,0.082,15.059,0.079
52.6036799,32.15230298,VizieR,52.60368,32.152303,1.444,1.178,20151441,2,5,,,,,,,17.525,0.091,16.096,0.016,15.581,0.138
52.50532508,32.18092203,VizieR,52.505325,32.180922,0.741,0.821,20151441,6,28,1.208,0.246,15.876,0.2,17.085,0.142,16.589,0.072,15.329,0.078,14.701,0.063
52.53025007,32.22934604,VizieR,52.53025,32.229346,0.641,0.663,20151441,7,39,1.339,0.198,15.631,0.065,16.97,0.187,16.334,0.078,15.009,0.099,14.371,0.099
52.53041697,32.22949696,VizieR,52.530417,32.229497,0.761,1.098,20180087,2,10,,,,,,,,,,,,
52.19981694,31.98698902,VizieR,52.199817,31.986989,0.138,0.178,20151441,2,2,,,,,,,17.811,0.0,,,16.04,0.176
52.22164392,31.98631299,VizieR,52.221644,31.986313,0.621,0.454,20151441,6,60,0.949,0.077,14.637,0.053,15.586,0.055,15.112,0.058,14.299,0.059,13.885,0.047
52.21669292,32.04881203,VizieR,52.216693,32.048812,0.533,0.59,20151441,6,58,1.053,0.081,14.611,0.068,15.664,0.045,15.092,0.064,14.194,0.045,13.797,0.068
52.22751093,32.03567505,VizieR,52.227511,32.035675,0.835,0.766,20151441,6,36,1.113,0.123,15.616,0.017,16.729,0.122,16.148,0.043,15.192,0.029,14.666,0.118
52.19988704,32.05593395,VizieR,52.199887,32.055934,0.798,0.943,20151441,6,32,1.061,0.131,15.699,0.112,16.76,0.068,16.255,0.031,15.281,0.094,14.74,0.046
52.31863093,32.03556097,VizieR,52.318631,32.035561,0.668,0.6,20151441,6,54,1.545,0.054,14.696,0.038,16.241,0.038,15.46,0.047,14.064,0.041,13.384,0.079
52.36351991,32.10710597,VizieR,52.36352,32.107106,0.77,0.413,20151441,6,56,1.773,0.111,13.918,0.074,15.691,0.083,14.81,0.071,13.244,0.051,12.511,0.036
52.30594206,32.09336698,VizieR,52.305942,32.093367,0.276,0.265,20151441,6,60,1.051,0.066,13.45,0.049,14.501,0.043,13.965,0.047,13.064,0.048,12.604,0.055
52.31665707,32.07693505,VizieR,52.316657,32.076935,0.571,0.705,20151441,6,39,1.093,0.082,15.311,0.072,16.404,0.039,15.864,0.067,14.902,0.064,14.436,0.03
52.31662202,32.07680702,VizieR,52.316622,32.076807,0.725,0.955,20180087,2,13,,,,,,,,,,,,
52.27182698,32.07965505,VizieR,52.271827,32.079655,1.21,0.883,20151441,2,6,0.877,0.143,16.48,0.0,17.357,0.143,16.865,0.011,16.084,0.193,,
52.30051589,32.13232601,VizieR,52.300516,32.132326,0.693,0.819,20151441,5,39,0.951,0.104,14.952,0.087,15.903,0.058,15.394,0.05,14.615,0.057,14.25,0.053
52.30055499,32.13235903,VizieR,52.300555,32.132359,0.773,0.926,20180087,2,35,,,,,,,,,,,,
52.27010894,32.13503206,VizieR,52.270109,32.135032,0.189,0.206,20151441,5,49,1.074,0.048,9.751,0.015,10.825,0.045,10.289,0.027,9.422,0.041,9.027,0.021
52.28813601,32.15348196,VizieR,52.288136,32.153482,0.499,1.47,20151441,3,5,,,,,,,17.26,0.075,15.743,0.036,14.794,0.057
52.31013107,32.15311694,VizieR,52.310131,32.153117,0.616,0.864,20151441,6,48,1.0,0.112,15.253,0.076,16.253,0.083,15.704,0.051,14.884,0.059,14.398,0.089
52.1012361,32.03501499,VizieR,52.101236,32.035015,0.668,0.906,20151441,5,14,,,,,,,16.687,0.081,15.58,0.073,14.953,0.079
52.11043191,32.07062495,VizieR,52.110432,32.070625,0.899,0.67,20151441,3,9,1.086,0.0,16.173,0.0,17.258,0.0,16.802,0.106,15.726,0.008,15.399,0.118
52.14441395,32.08327401,VizieR,52.144414,32.083274,0.533,0.641,20151441,6,68,1.142,0.071,14.074,0.066,15.216,0.028,14.642,0.049,13.659,0.039,13.17,0.074
52.08004403,32.07101202,VizieR,52.080044,32.071012,1.314,0.822,20121557,2,4,,,,,,,17.45,0.16,16.498,0.0,15.749,0.0
52.07585192,32.08606005,VizieR,52.075852,32.08606,1.141,0.967,20151441,3,6,,,,,,,17.096,0.042,15.943,0.064,15.316,0.028
52.04284811,32.09854198,VizieR,52.042848,32.098542,0.597,0.823,20151441,6,24,1.316,0.123,15.761,0.065,17.077,0.104,16.427,0.065,15.351,0.049,14.784,0.101
52.07877588,32.12743795,VizieR,52.078776,32.127438,0.962,0.731,20151441,5,21,0.829,0.054,15.909,0.046,16.738,0.028,16.301,0.071,15.57,0.075,15.183,0.041
52.11992192,32.09768903,VizieR,52.119922,32.097689,0.594,1.933,20121557,2,3,,,15.045,0.0,,,,,,,,
52.12007308,32.09826696,VizieR,52.120073,32.098267,1.103,0.96,20121557,2,7,,,,,16.177,0.0,,,,,,
52.12374592,32.10197604,VizieR,52.123746,32.101976,0.71,0.64,20151441,5,45,1.473,0.103,13.907,0.04,15.38,0.095,14.599,0.048,13.401,0.043,12.834,0.052
52.1237669,32.10198796,VizieR,52.123767,32.101988,0.563,0.541,20180087,2,47,,,,,,,,,,,,
52.08788109,32.12333202,VizieR,52.087881,32.123332,0.819,0.694,20151441,6,63,1.055,0.069,14.721,0.053,15.777,0.044,15.215,0.025,14.355,0.064,13.96,0.068
52.21996689,32.14449096,VizieR,52.219967,32.144491,0.658,1.198,20151441,6,43,1.133,0.073,14.878,0.066,16.011,0.031,15.453,0.035,14.508,0.065,14.049,0.108
52.22002697,32.14410102,VizieR,52.220027,32.144101,0.919,1.854,20151441,3,14,,,14.859,0.0,,,,,14.524,0.0,14.142,0.0
52.21996307,32.14449,VizieR,52.219963,32.14449,0.864,1.172,20180087,2,25,,,,,,,,,,,,
52.1947279,32.14164996,VizieR,52.194728,32.14165,0.308,0.406,20151441,6,60,1.102,0.081,14.006,0.046,15.107,0.067,14.525,0.033,13.587,0.043,13.15,0.052
52.23838305,32.19831705,VizieR,52.238383,32.198317,0.703,0.918,20151441,3,10,1.122,0.144,16.059,0.056,17.181,0.132,16.484,0.046,15.787,0.063,,
52.252949,32.20767999,VizieR,52.252949,32.20768,0.601,0.732,20151441,6,40,1.397,0.065,14.771,0.062,16.167,0.019,15.453,0.052,14.269,0.036,13.68,0.072
52.25299501,32.20763004,VizieR,52.252995,32.20763,0.648,0.824,20180087,2,31,,,,,,,,,,,,
52.19437504,32.16954195,VizieR,52.194375,32.169542,0.949,0.985,20151441,3,11,1.188,0.0,16.284,0.0,17.472,0.0,16.97,0.08,15.833,0.068,15.341,0.104
52.1700809,32.19404101,VizieR,52.170081,32.194041,0.935,0.403,20151441,3,7,,,,,,,16.883,0.033,15.749,0.04,15.112,0.0
52.18914104,32.20208502,VizieR,52.189141,32.202085,1.699,0.952,20151441,3,4,,,16.15,0.0,,,,,,,15.653,0.0
52.19037604,32.20197403,VizieR,52.190376,32.201974,0.678,0.496,20151441,4,12,0.798,0.058,16.008,0.0,16.806,0.058,16.479,0.1,15.777,0.145,15.394,0.0
52.207021,32.21695006,VizieR,52.207021,32.21695,0.42,0.526,20151441,6,60,1.088,0.071,14.184,0.066,15.272,0.028,14.707,0.064,13.752,0.07,13.282,0.047
52.23540807,32.20924795,VizieR,52.235408,32.209248,0.992,0.697,20151441,6,31,1.013,0.086,15.342,0.072,16.354,0.046,15.798,0.042,14.967,0.079,14.595,0.118
52.23526907,32.20914304,VizieR,52.235269,32.209143,1.193,0.651,20180087,2,22,,,,,,,,,,,,
52.18465304,32.20884895,VizieR,52.184653,32.208849,0.716,0.792,20151441,6,32,1.103,0.107,15.273,0.104,16.376,0.025,15.804,0.052,14.758,0.077,14.311,0.035
52.22806406,32.24359703,VizieR,52.228064,32.243597,0.644,0.569,20151441,5,25,0.736,0.073,14.33,0.069,15.065,0.024,14.647,0.046,14.077,0.063,13.865,0.029
52.22807407,32.24350703,VizieR,52.228074,32.243507,0.471,0.719,20180087,2,39,,,,,,,,,,,,
52.37470508,32.13270998,VizieR,52.374705,32.13271,0.637,0.792,20151441,6,22,1.114,0.181,15.894,0.17,17.009,0.062,16.575,0.057,15.154,0.085,14.512,0.078
52.4263649,32.13524306,VizieR,52.426365,32.135243,0.802,0.545,20151441,7,22,1.291,0.0,15.628,0.0,16.92,0.0,16.359,0.063,15.241,0.056,14.705,0.073
52.45928502,32.18281198,VizieR,52.459285,32.182812,0.404,0.321,20151441,7,62,0.844,0.07,11.692,0.062,12.536,0.031,12.088,0.041,11.428,0.056,11.202,0.057
52.41029501,32.19959998,VizieR,52.410295,32.1996,1.499,1.222,20151441,2,2,,,,,,,,,,,15.579,0.022
52.35397196,32.18260098,VizieR,52.353972,32.182601,0.904,0.818,20151441,2,6,,,,,,,17.471,0.037,15.911,0.017,14.888,0.063
52.33335996,32.18162,VizieR,52.33336,32.18162,1.029,1.277,20151441,3,5,,,,,,,17.098,0.0,16.02,0.0,15.455,0.157
52.3671701,32.24345696,VizieR,52.36717,32.243457,0.959,1.21,20151441,3,8,,,,,,,16.883,0.091,15.862,0.184,15.346,0.127
52.39121008,32.25310194,VizieR,52.39121,32.253102,0.717,0.774,20151441,6,38,1.312,0.069,14.725,0.047,16.037,0.051,15.393,0.052,14.19,0.036,13.683,0.045
52.31221294,32.23538494,VizieR,52.312213,32.235385,1.127,0.842,20151441,6,26,0.999,0.143,15.639,0.036,16.637,0.138,16.109,0.025,15.279,0.038,14.832,0.09
52.31228805,32.23525,VizieR,52.312288,32.23525,1.271,0.381,20180087,2,7,,,,,,,,,,,,
52.29205894,32.24861705,VizieR,52.292059,32.248617,0.722,1.094,20151441,2,4,,,,,,,17.363,0.021,16.165,0.046,,
52.22511601,32.26027703,VizieR,52.225116,32.260277,0.16,0.19,20151441,6,28,1.495,0.071,13.14,0.067,14.635,0.025,13.883,0.033,12.612,0.052,12.018,0.037
51.650002,31.79265904,VizieR,51.650002,31.792659,0.454,1.206,20121557,2,4,,,,,,,17.192,0.071,15.985,0.0,15.686,0.033
51.66391301,31.77371097,VizieR,51.663913,31.773711,0.793,0.856,20151441,6,23,1.256,0.29,15.935,0.097,17.191,0.273,16.497,0.037,15.515,0.057,14.95,0.141
51.66427207,31.773664,VizieR,51.664272,31.773664,1.126,0.855,20180087,2,7,,,,,,,,,,,,
51.72118497,31.81639302,VizieR,51.721185,31.816393,0.715,0.673,20180027,7,62,0.889,0.048,15.123,0.037,16.012,0.031,15.534,0.047,14.759,0.036,14.383,0.077
51.62796211,31.82158196,VizieR,51.627962,31.821582,0.44,0.219,20180025,7,72,0.271,0.111,8.18,0.093,8.451,0.06,8.6,0.251,8.175,0.158,7.97,0.022
51.6362071,31.83828795,VizieR,51.636207,31.838288,0.76,0.98,20151441,3,9,1.31,0.0,16.162,0.0,17.472,0.0,16.938,0.111,15.601,0.006,14.998,0.087
51.65977097,31.848822,VizieR,51.659771,31.848822,1.093,0.536,20151441,2,8,,,,,,,16.876,0.0,15.823,0.0,15.266,0.0
51.71643806,31.86808896,VizieR,51.716438,31.868089,1.076,0.763,20151441,5,11,,,,,,,16.819,0.055,15.884,0.076,15.339,0.0
51.64415789,31.86948204,VizieR,51.644158,31.869482,1.355,0.915,20151441,2,3,,,,,,,17.449,0.081,16.449,0.0,,
51.68992496,31.88245296,VizieR,51.689925,31.882453,0.759,0.669,20151441,6,61,1.064,0.07,15.103,0.059,16.167,0.039,15.555,0.039,14.706,0.046,14.266,0.031
51.74387908,31.87856603,VizieR,51.743879,31.878566,0.703,0.631,20151441,6,64,1.04,0.092,14.886,0.063,15.925,0.068,15.374,0.047,14.499,0.03,14.042,0.044
51.83851099,31.92358696,VizieR,51.838511,31.923587,0.604,0.571,20151441,6,60,1.166,0.064,14.85,0.045,16.016,0.046,15.419,0.059,14.426,0.051,13.833,0.036
51.84135199,31.89996898,VizieR,51.841352,31.899969,1.22,0.791,20151441,4,12,1.265,0.107,16.356,0.068,17.621,0.083,16.897,0.009,15.841,0.034,15.429,0.196
51.78019691,31.90394902,VizieR,51.780197,31.903949,1.016,0.768,20151441,6,25,0.997,0.079,15.794,0.019,16.791,0.077,16.249,0.041,15.329,0.082,14.844,0.07
51.79973197,31.93231404,VizieR,51.799732,31.932314,0.791,0.788,20151441,6,30,1.077,0.052,15.492,0.043,16.569,0.029,16.042,0.011,15.215,0.068,14.753,0.102
51.80066895,31.93188703,VizieR,51.800669,31.931887,1.655,0.895,20180087,2,3,,,,,,,,,,,,
51.77140403,31.94130397,VizieR,51.771404,31.941304,1.04,0.703,20151441,4,18,1.197,0.129,15.657,0.108,16.855,0.07,16.229,0.046,15.194,0.054,14.685,0.08
51.77158809,31.94124603,VizieR,51.771588,31.941246,0.682,0.725,20180086,2,17,,,,,,,,,,,,
51.76677895,31.96894598,VizieR,51.766779,31.968946,0.608,0.855,20151441,5,20,1.396,0.086,15.894,0.039,17.29,0.077,16.537,0.072,15.3,0.029,14.761,0.084
51.76685095,31.96872795,VizieR,51.766851,31.968728,1.182,1.203,20180086,2,9,,,,,,,,,,,,
51.58540106,31.84003901,VizieR,51.585401,31.840039,0.821,0.656,20151441,4,8,,,,,,,17.397,0.033,16.285,0.094,15.641,0.0
51.639925,31.88893497,VizieR,51.639925,31.888935,0.252,0.199,20151441,6,80,0.911,0.067,11.14,0.057,12.051,0.036,11.582,0.041,10.789,0.045,10.384,0.042
51.6171,31.92781496,VizieR,51.6171,31.927815,0.756,0.665,20151441,6,49,1.088,0.093,15.215,0.033,16.303,0.087,15.722,0.047,14.819,0.047,14.305,0.061
51.55012703,31.89058101,VizieR,51.550127,31.890581,0.806,0.901,20121557,2,8,0.831,0.144,16.573,0.0,17.405,0.144,17.054,0.032,16.231,0.149,15.877,0.178
51.54959702,31.880476,VizieR,51.549597,31.880476,0.707,0.869,20151441,6,46,1.368,0.057,15.433,0.018,16.801,0.054,16.172,0.048,14.862,0.055,14.194,0.014
51.55264902,31.91567194,VizieR,51.552649,31.915672,0.978,0.276,20121557,2,3,,,,,17.312,0.0,,,,,,
51.55235505,31.915277,VizieR,51.552355,31.915277,0.729,0.517,20151441,4,11,,,16.095,0.0,,,16.786,0.082,15.501,0.053,14.81,0.075
51.56811094,31.89752901,VizieR,51.568111,31.897529,0.871,0.858,20151441,6,58,1.083,0.176,15.54,0.084,16.623,0.155,16.051,0.055,15.166,0.052,14.719,0.119
51.56802893,31.89857101,VizieR,51.568029,31.898571,0.398,1.538,20180086,2,2,,,,,,,,,,,,
51.53085208,31.907884,VizieR,51.530852,31.907884,0.726,0.665,20151441,6,71,1.024,0.11,14.95,0.049,15.974,0.099,15.425,0.058,14.535,0.03,14.116,0.088
51.60841799,31.95117998,VizieR,51.608418,31.95118,1.646,0.92,20151441,5,10,0.797,0.107,16.391,0.0,17.188,0.107,16.796,0.079,15.978,0.164,15.501,0.0
51.6087811,31.95157003,VizieR,51.608781,31.95157,1.135,0.85,20151441,3,6,,,16.461,0.087,,,16.867,0.109,16.045,0.106,15.631,0.0
51.55296206,31.95451701,VizieR,51.552962,31.954517,0.614,0.762,20151441,6,26,1.065,0.267,15.853,0.125,16.919,0.236,16.396,0.09,15.445,0.047,14.938,0.073
51.67715192,31.94534099,VizieR,51.677152,31.945341,0.772,0.78,20151441,4,11,0.995,0.129,16.241,0.0,17.236,0.129,16.747,0.085,15.857,0.029,15.377,0.0
51.69578791,31.93348503,VizieR,51.695788,31.933485,0.743,0.663,20151441,6,68,1.069,0.119,14.869,0.081,15.937,0.087,15.373,0.043,14.469,0.085,13.983,0.071
51.69269109,31.96982098,VizieR,51.692691,31.969821,1.303,0.937,20151441,3,9,0.924,0.058,16.381,0.035,17.305,0.047,16.766,0.014,15.917,0.047,15.22,0.0
51.67016792,31.96017599,VizieR,51.670168,31.960176,0.832,1.335,20121557,2,6,,,,,,,16.799,0.0,15.937,0.0,15.212,0.0
51.66987705,31.96006,VizieR,51.669877,31.96006,1.028,1.122,20151441,4,10,1.106,0.0,16.32,0.0,17.427,0.0,16.85,0.06,15.745,0.063,15.191,0.0
51.75230908,31.98967695,VizieR,51.752309,31.989677,0.157,0.15,20151441,6,70,0.65,0.067,11.564,0.056,12.213,0.037,11.846,0.049,11.373,0.053,11.19,0.062
51.72719407,32.02493203,VizieR,51.727194,32.024932,0.352,1.749,20151441,3,4,,,,,,,16.857,0.0,16.103,0.038,,
51.72739506,32.02541697,VizieR,51.727395,32.025417,1.244,0.807,20151441,3,5,0.998,0.0,16.34,0.0,17.338,0.0,16.884,0.142,,,15.842,0.0
51.63412905,31.99628103,VizieR,51.634129,31.996281,0.648,0.765,20151441,6,60,1.381,0.121,15.064,0.071,16.446,0.098,15.675,0.043,14.547,0.049,13.974,0.036
51.61992097,32.02109802,VizieR,51.619921,32.021098,0.874,1.019,20151441,5,18,1.084,0.131,16.084,0.031,17.168,0.127,16.671,0.07,15.776,0.077,,
51.69708109,32.030303,VizieR,51.697081,32.030303,0.49,0.661,20151441,6,68,0.998,0.081,14.65,0.051,15.648,0.064,15.136,0.043,14.272,0.056,13.849,0.028
51.84384704,31.95779097,VizieR,51.843847,31.957791,0.501,0.77,20151441,6,22,1.586,0.097,15.81,0.024,17.396,0.094,16.535,0.035,15.21,0.105,13.732,0.046
51.87416911,31.97806597,VizieR,51.874169,31.978066,0.769,1.034,20151441,3,8,,,,,,,16.979,0.062,15.919,0.037,15.255,0.088
51.93006206,31.99888206,VizieR,51.930062,31.998882,0.426,0.646,20151441,6,50,1.565,0.12,14.758,0.086,16.323,0.084,15.497,0.062,14.181,0.059,13.479,0.057
51.93006706,31.99883997,VizieR,51.930067,31.99884,0.604,0.654,20180087,2,37,,,,,,,,,,,,
51.90301394,32.02216697,VizieR,51.903014,32.022167,0.321,0.328,20151441,6,70,0.974,0.085,14.007,0.054,14.98,0.066,14.469,0.05,13.63,0.056,13.173,0.047
51.82775593,31.97989905,VizieR,51.827756,31.979899,0.812,0.676,20151441,2,5,1.084,0.197,16.72,0.0,17.804,0.197,17.352,0.0,16.28,0.0,15.848,0.0
51.83342099,32.00458801,VizieR,51.833421,32.004588,1.121,0.974,20151441,2,4,,,,,,,17.447,0.078,15.744,0.0,14.822,0.061
51.80382705,31.99869204,VizieR,51.803827,31.998692,0.331,0.548,20121557,2,3,,,,,,,17.115,0.0,15.739,0.0,,
51.80370498,31.99961495,VizieR,51.803705,31.999615,0.633,1.241,20151441,3,9,1.275,0.0,16.148,0.0,17.423,0.0,16.876,0.019,15.619,0.025,14.988,0.0
51.8026731,32.01518095,VizieR,51.802673,32.015181,0.85,0.782,20151441,6,43,1.303,0.107,15.305,0.025,16.608,0.105,15.957,0.064,14.799,0.053,14.247,0.013
51.87114096,32.06897902,VizieR,51.871141,32.068979,0.785,0.945,20151441,6,24,1.123,0.146,15.847,0.082,16.97,0.121,16.412,0.022,15.4,0.023,14.831,0.127
51.96002603,32.04100704,VizieR,51.960026,32.041007,0.913,0.863,20151441,5,20,1.513,0.0,15.839,0.0,17.353,0.0,16.493,0.075,15.144,0.056,14.465,0.052
51.96682405,32.04412901,VizieR,51.966824,32.044129,0.768,0.762,20151441,5,25,0.979,0.082,15.421,0.044,16.4,0.07,15.888,0.043,15.024,0.066,14.632,0.037
51.96672201,32.04415905,VizieR,51.966722,32.044159,0.909,0.768,20180086,2,26,,,,,,,,,,,,
52.00767994,32.09774494,VizieR,52.00768,32.097745,0.287,0.7,20151441,2,3,,,,,,,17.208,0.0,15.825,0.0,15.572,0.104
52.01676607,32.07865906,VizieR,52.016766,32.078659,1.19,1.342,20151441,4,12,,,,,,,17.46,0.27,15.855,0.056,15.145,0.096
51.97357106,32.09120905,VizieR,51.973571,32.091209,0.913,0.988,20151441,3,7,,,,,,,17.406,0.04,15.653,0.01,14.793,0.05
51.91915798,32.07996202,VizieR,51.919158,32.079962,0.558,0.369,20151441,2,7,1.21,0.0,17.39,0.0,18.6,0.0,18.096,0.122,16.463,0.046,15.743,0.0
51.92520404,32.08004904,VizieR,51.925204,32.080049,0.518,0.379,20151441,6,70,0.897,0.084,13.98,0.07,14.877,0.046,14.397,0.051,13.648,0.045,13.259,0.061
51.88082504,32.10132098,VizieR,51.880825,32.101321,0.817,0.988,20151441,6,18,1.113,0.084,15.928,0.053,17.041,0.065,16.493,0.046,15.544,0.066,14.886,0.052
51.95197511,32.10051298,VizieR,51.951975,32.100513,0.969,0.869,20151441,5,11,0.749,0.0,16.023,0.0,16.772,0.0,16.414,0.052,15.645,0.09,15.042,0.0
51.91510606,32.13510394,VizieR,51.915106,32.135104,0.644,0.663,20151441,6,68,1.123,0.07,14.702,0.062,15.825,0.033,15.23,0.057,14.268,0.043,13.877,0.038
51.92600608,32.13280594,VizieR,51.926006,32.132806,1.091,0.931,20151441,6,31,0.884,0.087,15.658,0.057,16.541,0.065,16.061,0.068,15.258,0.041,14.936,0.124
51.92816496,32.12240601,VizieR,51.928165,32.122406,0.574,0.691,20151441,6,23,1.353,0.055,15.677,0.0,17.03,0.055,16.39,0.044,15.064,0.067,14.439,0.064
51.76678109,32.03587902,VizieR,51.766781,32.035879,0.968,0.922,20121557,2,8,0.853,0.0,16.69,0.0,17.544,0.0,17.097,0.035,16.142,0.008,15.54,0.16
51.74504495,32.03748298,VizieR,51.745045,32.037483,1.347,1.073,20151441,2,4,,,,,,,17.022,0.24,16.189,0.047,,
51.81318307,32.07909501,VizieR,51.813183,32.079095,0.728,0.878,20151441,5,14,1.301,0.0,15.809,0.0,17.11,0.0,16.503,0.046,15.579,0.074,15.234,0.113
51.79803109,32.08804297,VizieR,51.798031,32.088043,0.377,0.492,20151441,6,70,0.983,0.09,14.17,0.075,15.152,0.049,14.628,0.054,13.818,0.052,13.381,0.071
